Fri Dec 06 2013 00:00:00 GMT-0500 (Eastern Standard Time),1042.38,1042.38,829.45,829.45,0,10025645095
Sat Dec 07 2013 00:00:00 GMT-0500 (Eastern Standard Time),835.32,854.64,640.22,698.23,0,8442962249
Sun Dec 08 2013 00:00:00 GMT-0500 (Eastern Standard Time),697.31,802.51,670.88,795.87,0,9627500113
Mon Dec 09 2013 00:00:00 GMT-0500 (Eastern Standard Time),793.80,921.93,780.90,893.19,0,10808715488
Tue Dec 10 2013 00:00:00 GMT-0500 (Eastern Standard Time),892.32,997.23,892.32,988.51,0,11966951486
Wed Dec 11 2013 00:00:00 GMT-0500 (Eastern Standard Time),989.07,1001.58,834.23,878.48,0,10638546534
Thu Dec 12 2013 00:00:00 GMT-0500 (Eastern Standard Time),882.78,901.94,844.95,873.26,0,10578889955
Fri Dec 13 2013 00:00:00 GMT-0500 (Eastern Standard Time),874.98,941.79,860.05,892.58,0,10816819988
Sat Dec 14 2013 00:00:00 GMT-0500 (Eastern Standard Time),899.85,904.65,858.36,872.60,0,10578987915
Sun Dec 15 2013 00:00:00 GMT-0500 (Eastern Standard Time),875.29,886.16,825.00,876.12,0,10625517651
Mon Dec 16 2013 00:00:00 GMT-0500 (Eastern Standard Time),880.33,882.25,668.25,705.97,0,8565534010
Tue Dec 17 2013 00:00:00 GMT-0500 (Eastern Standard Time),706.37,754.83,630.88,682.12,0,8279623719
